GENEID,baseMean,log2FoldChange,lfcSE,pvalue,padj,SYMBOL
ENSMUSG00000078670,589.141784782682,-1.90242163055491,0.0898761149333165,2.35155083275405e-100,9.90066456017368e-99,Fam174b
ENSMUSG00000025790,6443.37617295391,-0.921558438688659,0.0511543648906686,5.82438119093769e-73,1.68022611467458e-71,Slco3a1
ENSMUSG00000066406,38709.2103376109,0.108874018953166,0.0610854336262969,0.0735725509977908,0.118571611777735,Akap13
ENSMUSG00000055652,1592.61904623521,-0.135897067356502,0.0767169416226419,0.0745296151088316,0.11996511099043,Klhl25
ENSMUSG00000025754,6.8316760212288,-0.288719801142728,0.722367702409598,0.244892908532302,0.333473927370298,Agbl1
ENSMUSG00000059146,1566.97423785358,1.50890517598465,0.0848072959411186,1.63121519558256e-71,4.60345476753353e-70,Ntrk3
ENSMUSG00000030612,1232.24238330466,-0.286941732679681,0.0657800654437773,1.21661252016274e-05,3.74553158875398e-05,Mrpl46
ENSMUSG00000030611,793.400930545132,-0.334190864981746,0.0793251662635629,2.20698603408223e-05,6.579986304102e-05,Mrps11
ENSMUSG00000030610,870.413559285462,0.627693958569669,0.0790515378140488,1.22067677019943e-15,8.24261063119496e-15,Det1
ENSMUSG00000030609,1708.68373555922,0.435629694422854,0.0635027890568148,4.80276899530584e-12,2.62149738643568e-11,Aen
ENSMUSG00000039236,1209.20057562269,1.61880276872294,0.0937303993117857,1.52902161914378e-67,4.03030436260943e-66,Isg20
ENSMUSG00000030605,727.205446839162,-0.926251414008153,0.10446605296047,2.7004373463396e-19,2.13865851455406e-18,Mfge8
ENSMUSG00000039202,13743.0060735063,0.000580021548497258,0.0473271421834925,0.991649290306001,0.994522155693484,Abhd2
ENSMUSG00000039194,2.03778946292815,0.154000098336924,0.627230160130693,0.55285171605636,0.644902161224657,Rlbp1
ENSMUSG00000039187,859.365369195292,-0.556362070401768,0.09605448250516,4.56867882503979e-09,1.99693823615235e-08,Fanci
ENSMUSG00000039176,4909.90069275898,0.633860708101506,0.0629428357272822,4.7265956994649e-24,4.64841589686011e-23,Polg
ENSMUSG00000030549,5.30897414974219,-0.31631347209175,0.608576995415618,0.343647643184805,0.441804323308814,Rhcg
ENSMUSG00000046591,2187.77301051034,-0.404085015224054,0.0640793235520539,2.19272632328432e-10,1.06578129997264e-09,Ticrr
ENSMUSG00000050382,173.785810172368,1.27346173910824,0.168648480789412,9.42246913453356e-15,6.04792847868825e-14,Kif7
ENSMUSG00000030546,1.9415361310254,0.466418332555666,0.800247715607661,0.131047914726522,0.196087255365456,Plin1
ENSMUSG00000030545,276.05941537203,3.41935272727542,0.161095356938878,7.39424675082051e-101,3.13009717076853e-99,Pex11a
ENSMUSG00000039099,4.94478233142712,4.46115382696178,2.43952339455291,0.000613006704209204,0.00149232980749664,Wdr93
ENSMUSG00000030543,4.92799789948719,1.21442157923841,1.75900583936972,0.0240651572715046,0.043708408531596,Mesp2
ENSMUSG00000039062,730.927283625417,-3.2614094733586,0.125677684587867,1.43273416748599e-149,9.37778691642719e-148,Anpep
ENSMUSG00000063801,2087.78101041398,0.12115927605429,0.0546870937476719,0.0261015402334551,0.0469147102523092,Ap3s2
ENSMUSG00000039043,53.1000474679059,-3.41051293931772,0.46116370404513,2.69991844939916e-14,1.68912970300161e-13,2610034B18Rik
ENSMUSG00000048897,1690.10077528843,0.298187991448967,0.0784633163706493,0.000127718277155341,0.000344578337638709,Zfp710
ENSMUSG00000030541,1602.64283012892,0.374662459525332,0.0694363327797611,5.66884279332728e-08,2.22721899204167e-07,Idh2
ENSMUSG00000030539,2060.14411346915,0.622553308820224,0.0701091584666065,4.31659163490832e-19,3.38419046243593e-18,Sema4b
ENSMUSG00000030538,2481.45151340526,-0.489636746733432,0.0587626629947016,5.72552965495356e-17,4.09138995251681e-16,Cib1
ENSMUSG00000050973,492.274695755573,-0.265672438815541,0.0880843827186628,0.00228724305036103,0.00507270390639579,Gdpgp1
ENSMUSG00000045467,7.2193913757751,-0.0104473233012747,0.52634744061128,0.971811893463901,0.980815398534542,Ttll13
ENSMUSG00000047084,894.734747422483,-0.359851279801033,0.0748312201219007,1.27268567838796e-06,4.39403756603005e-06,Ngrn
ENSMUSG00000030534,1845.04160522327,-0.0260058181335711,0.06146375641934,0.67047952145771,0.748672495539259,Vps33b
ENSMUSG00000038930,960.418293776184,1.22698608407802,0.0782475050186475,4.23249305455223e-56,9.13210205038983e-55,Rccd1
ENSMUSG00000038943,3742.39111225912,-0.412529630548799,0.0569360664347489,3.32932921926246e-13,1.95714304066681e-12,Prc1
ENSMUSG00000030533,5875.50143630691,0.250562551500083,0.0509215167055154,8.27010431907787e-07,2.90750812644087e-06,Unc45a
ENSMUSG00000030532,169.965338400906,0.775535490114647,0.185750845692089,1.33184083763841e-05,4.07611327479983e-05,Hddc3
ENSMUSG00000038886,6934.87459966158,0.873216270191655,0.0614260994994371,3.38762399921843e-46,6.02424733559642e-45,Man2a2
ENSMUSG00000053158,472.826337022374,-0.926010266896911,0.123141252330008,1.98851824532953e-14,1.25413511035398e-13,Fes
ENSMUSG00000030530,5688.16849143881,0.791155829588983,0.06360644144476,7.76520413662657e-36,1.08782688885224e-34,Furin
ENSMUSG00000030528,1483.80242914731,-0.332932162117443,0.0814613965303684,3.69956937587185e-05,0.000107381948457857,Blm
ENSMUSG00000030527,4657.24731882903,0.597244133579067,0.0620622347532656,4.1059319856515e-22,3.71441396472003e-21,Crtc3
ENSMUSG00000030536,38098.6690128664,-0.300307329974407,0.0547360629946251,3.35411831031758e-08,1.34874690341062e-07,Iqgap1
ENSMUSG00000038797,735.320635141405,0.190667574093289,0.106007425775197,0.0685492154455362,0.111432711907603,Zscan2
ENSMUSG00000025722,1049.86541387017,0.218369669233241,0.0726809647961805,0.00251319084561233,0.00552660742418815,Wdr73
ENSMUSG00000025723,235.25802620823,0.0855238629662015,0.158693132641214,0.580139607581523,0.668497285812927,Nmb
ENSMUSG00000025724,4231.54883576545,-0.11781025726624,0.0575302235773805,0.0397485905961716,0.0686326251725959,Sec11a
ENSMUSG00000005621,8968.86582053768,-0.115270344418318,0.0505059573346688,0.0185981372963456,0.0346557156462287,Zfp592
ENSMUSG00000038763,44.0659795016797,0.990286793872946,0.365840284720448,0.00198563699752307,0.00445210121153911,Alpk3
ENSMUSG00000025726,1.25404009375926,0.242377984151224,0.710607700267005,0.217585200011721,0.301990577849482,Slc28a1
ENSMUSG00000025584,919.124785264192,0.397111802887432,0.0746645312760202,8.25556343914039e-08,3.19040355383104e-07,Pde8a
ENSMUSG00000061787,12878.9156870705,0.213650743458238,0.0474714612952679,6.43248085360874e-06,2.04709268105244e-05,Rps17
ENSMUSG00000025586,30.2473878298642,3.12461918026364,0.680193548406023,8.33872624089772e-07,2.92898934342062e-06,Cpeb1
ENSMUSG00000038663,241.120246644398,1.90242701540898,0.176188188348459,4.21571315171611e-28,4.75198114887363e-27,Fsd2
ENSMUSG00000045795,2688.3913954557,0.0326909849606533,0.0515695110813731,0.52743953890341,0.622411418607478,Whamm
ENSMUSG00000025813,14.8552247357714,-3.35774791356026,0.936392900054337,6.91484222321872e-05,0.000194124008205625,Homer2
ENSMUSG00000038646,2141.04339216491,-0.340683460855291,0.0871548310663056,7.50380677573579e-05,0.000209450460405684,Fam103a1
ENSMUSG00000025102,682.537903154475,-0.0826786155412062,0.0953380922510256,0.381096857189966,0.480745553591812,3110040N11Rik
ENSMUSG00000025103,2958.33387325091,-0.213354492332435,0.0484927857234497,7.761840296414e-06,2.44270602298055e-05,Btbd1
ENSMUSG00000038623,3070.10456337142,-2.0823362667381,0.0493748168438272,0,0,Tm6sf1
ENSMUSG00000025104,1845.9516873993,-0.240950026199341,0.0684108220259974,0.000394387465130187,0.00098758526471597,Hdgfrp3
ENSMUSG00000030638,216.257911994815,4.35587648622297,0.423642155450592,5.68395686653568e-26,5.98679378410364e-25,Sh3gl3
ENSMUSG00000070469,2.22297851246586,0.20825660477347,0.688950445996666,0.377336697694729,0.476929093443285,Adamtsl3
ENSMUSG00000038570,3.25569268633919,0.273034699061359,0.675561649712045,0.305798962694632,0.401461001252063,Fam154b
ENSMUSG00000038563,1824.04580059447,0.144436468748389,0.0651022171938641,0.0259780398767392,0.0467196842761306,Eftud1
ENSMUSG00000057706,997.383867759447,-0.187262423724294,0.0685802121313323,0.00598738051642679,0.0123277046900471,Mex3b
ENSMUSG00000038540,256.303552035675,1.77147596550235,0.16822174453713,9.29261838907302e-27,1.00249590903725e-25,Tmc3
ENSMUSG00000046027,850.642995553564,0.222876483477562,0.0722752676133746,0.00192072009035512,0.00431448847405221,Stard5
ENSMUSG00000001741,9862.13875468421,0.254554648489819,0.0360718093291815,1.63880548130665e-12,9.23302415471790e-12,Il16
ENSMUSG00000070462,996.168379605331,0.0335540187709456,0.0986711864022644,0.721918870815915,0.791362477627916,Mesdc1
ENSMUSG00000038503,1377.20576195233,0.250165464714828,0.0686042353805509,0.000246167262504486,0.000638068821180514,Mesdc2
ENSMUSG00000052353,3.04653794463576,-0.0669958555867974,0.66142788612809,0.579846712440098,0.668229439001704,Cemip
ENSMUSG00000038459,1551.24703449704,0.872834441860876,0.0661991250062014,4.35864420294703e-40,6.78311282652436e-39,Abhd17c
ENSMUSG00000015709,462.359713363194,3.26271396515689,0.125008998619925,3.27839464331195e-151,2.17322688312824e-149,Arnt2
ENSMUSG00000097789,1.16307501628186,0.192081832394267,0.664868166396894,0.392726066329262,0.493258619791764,Gm2115
ENSMUSG00000030630,196.469850208863,0.764519632833567,0.14284099684117,4.2145788157419e-08,1.68000790152578e-07,Fah
ENSMUSG00000030629,5664.32169982116,0.188124503068229,0.0481014335607742,8.73256712749297e-05,0.000241112957660556,Zfand6
ENSMUSG00000030560,6887.88338449654,-0.893397876351337,0.0415771309171715,7.34689440080348e-103,3.20588013937581e-101,Ctsc
ENSMUSG00000030559,6.39404073595409,0.0839804601235887,0.555131479875284,0.788235570886021,0.844478107710538,Rab38
ENSMUSG00000039428,1714.30603878295,0.258264627148138,0.0547122487936278,2.15803056286443e-06,7.24521554058236e-06,Tmem135
ENSMUSG00000049791,10.3950021133042,0.719467875126764,0.608879176659844,0.077993370374237,0.124908062474541,Fzd4
ENSMUSG00000030621,1.03575020087948,0.063762595922188,0.645212452309197,0.717095279713648,0.787682292157609,Me3
ENSMUSG00000062797,1199.64347799675,-0.362572729043481,0.0643510135913347,1.48382925862316e-08,6.17390282874775e-08,l7Rn6
ENSMUSG00000030619,4478.26130067775,-0.0629259627732077,0.0433734894613272,0.146080211110076,0.215075475727114,Eed
ENSMUSG00000039361,17900.5376288417,-0.291979624295486,0.0500658586372678,4.57959031545524e-09,2.00114608510973e-08,Picalm
ENSMUSG00000030617,1.22665513825461,0.103647624008693,0.665655918013485,0.718528817537069,0.7887008116962,Ccdc83
ENSMUSG00000030616,5162.70745043632,0.0230407208724213,0.0473962076333068,0.652355331025895,0.732899996157608,Sytl2
ENSMUSG00000051451,4727.1715283795,0.313228332258801,0.0508371771336803,6.40868138517961e-10,2.99623165121032e-09,Crebzf
ENSMUSG00000030615,1618.31528518218,-0.101120986348549,0.058243814750311,0.0812686507597658,0.129461401118277,Tmem126a
ENSMUSG00000030614,840.993754192202,-0.282757130351818,0.0855052082087234,0.000848345644438376,0.00202134115158474,Tmem126b
ENSMUSG00000052572,466.517679557056,4.43024717218893,0.132369086580563,2.2518700689835e-246,2.76217574288385e-244,Dlg2
ENSMUSG00000030613,210.863515713521,0.714438124390646,0.138278308812716,1.23331084222533e-07,4.69973490709057e-07,Ccdc90b
ENSMUSG00000041343,3.72094177687537,-0.0839477646855637,0.603602031795456,0.750126711106417,0.814702878851962,Ankrd42
ENSMUSG00000041328,10342.6945071097,0.366210520440593,0.047241131321374,6.94208837002645e-15,4.48915951134379e-14,Pcf11
ENSMUSG00000030643,99.6168516159778,-2.63713576297225,0.244395347669237,3.63041361124883e-28,4.10113003887123e-27,Rab30
ENSMUSG00000030641,818.293680113403,0.00684138990900928,0.0731445615528997,0.929516676927389,0.953322193243457,Ddias
ENSMUSG00000061119,1097.45717666023,-0.410888747897374,0.0759261244966453,5.50757918789286e-08,2.16768743276895e-07,Prcp
ENSMUSG00000048078,20.2986469453402,0.0762990493972432,0.395615777505126,0.813275942383753,0.863298889651343,Tenm4
ENSMUSG00000018995,408.666808666738,0.588666705438293,0.112697810699825,1.13969850790048e-07,4.35365947917453e-07,Nars2
ENSMUSG00000004508,189.353048943166,-0.536784231946608,0.161613767264795,0.000590011040688889,0.0014394975711592,Gab2
ENSMUSG00000035713,369.057762146275,0.511992537295078,0.110186798503917,2.4013188782552e-06,8.02052862038153e-06,Usp35
ENSMUSG00000044952,101.020953400617,0.780502718856974,0.194230718277971,2.67278233536016e-05,7.88870845400542e-05,Kctd21
ENSMUSG00000035704,972.229993055866,0.0261836453515801,0.0820225259020975,0.744267339363709,0.809989982716771,Alg8
ENSMUSG00000030647,1886.389696987,-0.272304370051853,0.0624822882443989,1.22349491357352e-05,3.76523187744928e-05,Ndufc2
ENSMUSG00000035686,1.41415731607005,0.0651928247948864,0.638101991290861,0.746163698140898,0.811486881432484,Thrsp
ENSMUSG00000051727,15.8023539533142,-2.26767028141494,0.66744715908885,5.69144065688719e-05,0.000161672615888017,Kctd14
ENSMUSG00000025133,2487.61052755526,-0.139859822728095,0.0516864786438809,0.00662610731522577,0.0135230577435592,Ints4
ENSMUSG00000035642,385.039512623227,0.0864803247903988,0.107094597925094,0.413690728216208,0.51469324847473,Aamdc
ENSMUSG00000035623,5777.8931643317,0.195916491910683,0.0573078556440664,0.000601264527876771,0.00146511791260196,Rsf1
ENSMUSG00000025439,2825.40194858189,-0.176067695666717,0.0603525660205758,0.00339088493480018,0.00729703073826734,Clns1a
ENSMUSG00000042797,12.4273643501467,0.333461065308031,0.497034253610268,0.34438244132113,0.442493374373191,Aqp11
ENSMUSG00000030774,452.122744640785,-2.12548806294279,0.119508136690258,8.94038457798525e-72,2.53224201737917e-70,Pak1
ENSMUSG00000030761,462.355422391194,0.258307136324519,0.113081780621401,0.0203708372332437,0.0375502191952989,Myo7a
ENSMUSG00000035547,111.671659386566,-0.0108149139845344,0.201265889913472,0.953389341990299,0.968902065033485,Capn5
ENSMUSG00000074006,5.17687454635123,-0.537468595021574,0.798482248715808,0.122239749805078,0.184842828816104,Omp
ENSMUSG00000074004,5.43026748700094,-0.840756677502599,0.772651956971718,0.0581494135450835,0.0964492721683678,B3gnt6
ENSMUSG00000030760,575.755641993493,-0.707698705940406,0.093074973936839,1.60209333532454e-14,1.01452886088153e-13,Acer3
ENSMUSG00000049580,1.65769389172431,-0.133564475101433,0.645007703320219,0.526046101337444,0.620908180529982,Tsku
ENSMUSG00000090958,1440.50088589592,4.0975052550655,0.101265716965753,0,0,Lrrc32
ENSMUSG00000035401,6761.71313358113,0.164619398645188,0.0543041814448828,0.00235750308460716,0.00521368300000147,2210018M11Rik
ENSMUSG00000030753,4962.15166881767,0.212250689035582,0.054137884767699,8.36929928115463e-05,0.000231781234136581,Prkrir
ENSMUSG00000015957,6.74379736699076,-0.130019636424675,0.517147693506147,0.692526197671001,0.766641067887923,Wnt11
ENSMUSG00000035354,3691.2561171493,0.0554798160036913,0.0430887030284717,0.197106426415993,0.278505570132276,Uvrag
ENSMUSG00000030747,81.0535688590024,0.873643269686064,0.237628986018625,9.01777110302169e-05,0.000248547130649101,Dgat2
ENSMUSG00000055407,682.665693422519,2.19269648961211,0.0990408348609361,1.49830069847685e-109,6.9465857978787e-108,Map6
ENSMUSG00000070436,12.22218794411,-0.898392473356807,0.53523431233584,0.0247415548384591,0.0447906962549117,Serpinh1
ENSMUSG00000035314,966.929458170214,0.959485781192843,0.0896344157028671,3.32958499126581e-27,3.65012491160723e-26,Gdpd5
ENSMUSG00000035298,22.8161573500106,0.0184945759090969,0.417716710529036,0.955472445860534,0.970359851464593,Klhl35
ENSMUSG00000030744,68709.5012334335,0.0237107049859998,0.0549744960037871,0.665854928265181,0.744575986829014,Rps3
ENSMUSG00000018909,2277.15879351629,1.77476564942445,0.076002525460647,2.09289089783436e-121,1.12813337046587e-119,Arrb1
ENSMUSG00000096606,34.1190668559992,1.9267584856142,0.402574583070609,1.94243004188602e-07,7.2633641844696e-07,Gm4980
ENSMUSG00000030737,7.25019619891585,0.384960323267162,0.591737746055534,0.284394728201784,0.377850838032187,Slco2b1
ENSMUSG00000035239,754.676725749467,1.27364925283827,0.0851779370423216,4.17325914897608e-51,8.20082279767167e-50,Neu3
ENSMUSG00000035227,6823.32494850887,0.0649458133723598,0.0532219751065032,0.222203609015076,0.307469161595031,Spcs2
ENSMUSG00000035211,11.710717170298,1.14317063401882,0.667814056578376,0.0153025146234061,0.0289967854036516,Xrra1
ENSMUSG00000058761,2705.36863085068,0.0415152784758197,0.0565272025352319,0.458158113420163,0.556331514413647,Rnf169
ENSMUSG00000030726,3848.38866437507,-0.14176436908103,0.0388186344800386,0.000239808448542468,0.000622934135633579,Pold3
ENSMUSG00000030725,32.134921973628,0.479525052548628,0.386284259605687,0.133888062188531,0.199627510793735,Lipt2
ENSMUSG00000030729,2554.08939608649,-1.07812140496847,0.0617380591097909,9.15508972226778e-69,2.44627766198092e-67,Pgm2l1
ENSMUSG00000051048,1.31364113465354,0.020948671666266,0.632058280976336,0.930896966725623,0.954486470588545,P4ha3
ENSMUSG00000030718,2561.18783895971,-0.100771469958335,0.060358527756506,0.0932419446515544,0.146084985797236,Ppme1
ENSMUSG00000047248,7594.76075677755,-0.117083192590287,0.06813128079931,0.0838258878097567,0.13304530619464,C2cd3
ENSMUSG00000032942,12.0458400677054,0.425885678734241,0.497933433222938,0.236861581502584,0.324330243871114,Ucp3
ENSMUSG00000033685,43900.0747021773,0.192592549797675,0.0467162374654159,3.79139374834043e-05,0.000109842536380226,Ucp2
ENSMUSG00000030708,480.366920789329,0.0901523518784066,0.0966799813354741,0.346513618620159,0.444644905343067,Dnajb13
ENSMUSG00000044881,376.03823451616,-0.400241619303046,0.104993398069458,0.000111853473166757,0.000304624721152401,Coa4
ENSMUSG00000030706,987.5968040477,-0.210848225966051,0.083336099037175,0.0105810292145929,0.0206736828176255,Mrpl48
ENSMUSG00000030704,4023.32507935255,-0.215338911588524,0.0536815013896888,5.68009204552819e-05,0.000161379671503261,Rab6a
ENSMUSG00000030701,11.1576053452984,-0.0520543973125856,0.487827252108365,0.875435184691531,0.912819900075279,Plekhb1
ENSMUSG00000029461,4271.74999147281,0.334375449884958,0.0574864221753799,5.23496117446141e-09,2.27603196136645e-08,Fam168a
ENSMUSG00000008318,1702.84004419645,-0.284134635883686,0.0782880840817467,0.000254119403046172,0.000657368326245975,Relt
ENSMUSG00000032875,29.1429052275679,-0.173639961837288,0.36764067495692,0.572178314622622,0.661427262183972,Arhgef17
ENSMUSG00000048779,125.86485912894,-3.35112902432874,0.288188391604803,4.01948316599236e-32,5.10313844823382e-31,P2ry6
ENSMUSG00000032860,4.1107978639803,0.297066637521383,0.685589957711128,0.27718760350364,0.369220050224857,P2ry2
ENSMUSG00000030691,4021.64703567434,0.31958337696039,0.0578141921419947,2.79559802814966e-08,1.13470104435944e-07,Fchsd2
ENSMUSG00000047767,4253.42180586244,0.0295867439920879,0.0516036159513584,0.566224915537744,0.656298492131471,Atg16l2
ENSMUSG00000030688,1762.25692152568,-1.68880967640379,0.0574640102846941,1.0668373038312e-190,9.18187376744884e-189,Stard10
ENSMUSG00000032812,6777.74928968967,-0.177087113518618,0.0517337000733115,0.000598526579661454,0.00145867444586454,Arap1
ENSMUSG00000030653,1.54356933421587,0.022825104655286,0.618116637376542,0.922407959582566,0.948373886818012,Pde2a
ENSMUSG00000110195,107.325808065561,-0.59128829344344,0.188187668318536,0.00101340545580514,0.00238255813319233,NA
ENSMUSG00000030651,4747.43608299965,0.67588990227049,0.0439535828725051,1.14652212436344e-53,2.38458233021811e-52,Art2b
ENSMUSG00000001829,1406.75225469783,0.145837937237273,0.0767075285498086,0.0556638491733431,0.0927810231566807,Clpb
ENSMUSG00000032737,2175.73317408598,0.903831113265536,0.0649599056472594,2.07091887765194e-44,3.54124854841515e-43,Inppl1
ENSMUSG00000032725,17.1324059534597,1.29782540450498,0.559562444674792,0.00338759408941493,0.00729095616536416,Folr2
ENSMUSG00000030649,442.060330366116,-0.292394755390109,0.0988148275478604,0.00276102471322094,0.00603412499755271,Anapc15
ENSMUSG00000078630,29.8423170101791,0.231147230895728,0.348899688806038,0.439197012401708,0.539192297201813,Tomt
ENSMUSG00000030842,2982.1455115295,-0.30047931805836,0.0673342569325477,6.79259503372484e-06,2.15509451177873e-05,Lamtor1
ENSMUSG00000064307,19.9003851068198,0.45194511710217,0.414037780308269,0.174869159300626,0.250862120230699,Lrrc51
ENSMUSG00000066306,22410.1931503829,0.266285158602683,0.0482554615726146,2.94547510044973e-08,1.19149860074801e-07,Numa1
ENSMUSG00000070427,451.986277947729,0.3230728797198,0.104982186381792,0.00184027380602541,0.00414513958216654,Il18bp
ENSMUSG00000070426,1483.30889051742,0.0123493966854294,0.060117503986719,0.836006989842875,0.881562098948914,Rnf121
ENSMUSG00000099481,716.940735124004,0.0716819407516491,0.0914408209377395,0.430593879810698,0.531226060005628,Xndc1
ENSMUSG00000070425,17.3949010373555,-0.406246286029175,0.438107466251614,0.231959399223431,0.318731897424592,Trpc2
ENSMUSG00000070424,7.76764919067566,0.523373304654231,0.744171544781112,0.154219661735413,0.225644208745587,Art5
ENSMUSG00000030996,0.992375062014279,-0.0127425620700855,0.648999556073275,0.936090526105997,0.958171904571866,Art1
ENSMUSG00000063550,7141.50024069152,0.0657773002893656,0.0483050150724636,0.170461045455765,0.245487858566137,Nup98
ENSMUSG00000030990,1260.85054154376,-0.154322485973175,0.0648470473256159,0.0165347377529377,0.0311460876318335,Pgap2
ENSMUSG00000073982,11277.2877548384,-0.15900710176624,0.051666064844595,0.00186069835190024,0.00418811716889205,Rhog
ENSMUSG00000030987,8865.4726994944,-0.140784233466666,0.0481851482099099,0.00318377618543113,0.00687794555770992,Stim1
ENSMUSG00000030978,10225.2097581296,-0.324195704619742,0.0406682496849501,1.42112999281036e-15,9.5671404615384e-15,Rrm1
ENSMUSG00000044814,23.3581412869438,-0.245828714631744,0.383027809262684,0.433179650241596,0.533655404623455,Olfr543
ENSMUSG00000043925,6.02093159311416,0.988929768274738,1.10849080132836,0.0411805162127008,0.0707990378061421,Olfr544
ENSMUSG00000044824,0.942508580876502,-0.211841301602173,0.702843398173697,0.227388560865138,0.313501991429075,Olfr545
ENSMUSG00000030966,3303.09558312316,0.158439239876031,0.0481469074478491,0.000973823803027512,0.00229538919708921,Trim21
ENSMUSG00000073968,712.911456715902,0.427040678148025,0.0850277430077254,4.09172623429279e-07,1.47959404080346e-06,Trim68
ENSMUSG00000078624,1.11712290466131,-0.0875737076336569,0.648121951877784,0.629272051697877,0.712073043196343,Olfr613
ENSMUSG00000045780,1.55970133513447,0.0911384234856307,0.619968328670077,0.713829664965136,0.784980835862409,Olfr624
ENSMUSG00000073940,686.765842380094,-2.98125971295508,0.134117010928041,1.88415549686881e-110,8.81422652559229e-109,Hbb-bt
ENSMUSG00000052305,1227.59396064564,-2.82469859338268,0.085306102177233,7.07431487231571e-241,8.10321155006869e-239,Hbb-bs
ENSMUSG00000066263,1.1688247957623,0.122456310852624,0.635017963227892,0.597717365159784,0.684096768382861,Olfr639
ENSMUSG00000042909,7.87624561234058,0.420682109077674,0.558505897039087,0.251863583168721,0.341354697981758,Olfr648
ENSMUSG00000072244,15.1628531161393,-0.266409058837085,0.447227729547229,0.429654744063348,0.53040348704484,Trim6
ENSMUSG00000056144,2334.30735284583,-0.0085981195748109,0.055062368956728,0.873541056371636,0.911149820968018,Trim34a
ENSMUSG00000060441,2395.21036876622,0.155039539705463,0.0560905721115886,0.00539212412681625,0.0112102641995921,Trim5
ENSMUSG00000066258,5784.21149702824,0.164746788390985,0.0511442674629833,0.00124907375890191,0.00288609774787511,Trim12a
ENSMUSG00000090215,680.401453212879,-0.0204700700584503,0.0902785591765652,0.820690491431982,0.869109305356606,Trim34b
ENSMUSG00000057143,3920.51982831742,0.0140489136589853,0.055824644561981,0.797667796812528,0.851742335920595,Trim12c
ENSMUSG00000052749,151.610889825312,-1.13981890009773,0.176388211527562,2.67151431870736e-11,1.38630413247246e-10,Trim30b
ENSMUSG00000078616,103.357725010059,-0.272801757982508,0.19836154993454,0.148526647671916,0.218113510316092,Trim30c
ENSMUSG00000030921,9161.19921628105,0.00642784104484505,0.0392568668541353,0.868248501221921,0.907026230689048,Trim30a
ENSMUSG00000057596,1766.3378516443,0.674216534650666,0.0672544670467725,6.77426753481069e-24,6.61627207882639e-23,Trim30d
ENSMUSG00000044465,3557.44401324103,-0.582089819591286,0.0521710364024508,3.842352629767e-29,4.46354729802463e-28,Fam160a2
ENSMUSG00000037049,2205.97374204206,-1.05807472497539,0.0614852173219586,7.135723908254e-67,1.85576472525511e-65,Smpd1
ENSMUSG00000037032,212.45811222871,0.168013588437571,0.129801153952669,0.179746197020567,0.25705372782396,Apbb1
ENSMUSG00000030895,2.19387429808674,-0.26672833107065,0.6695173001768,0.314671132184558,0.410858008312048,Hpx
ENSMUSG00000036989,432.592085476529,0.169748134821542,0.139044014672077,0.21258906449245,0.296270571360117,Trim3
ENSMUSG00000030881,1935.272361446,0.0232929074419449,0.0570738161752196,0.682897902310514,0.758407608340571,Arfip2
ENSMUSG00000089847,355.902913099833,-0.2511806735242,0.108072337209478,0.0183752737018055,0.0342814387696677,Timm10b
ENSMUSG00000110234,5.74207738044204,-0.562283213745745,0.654260938285232,0.147467861789587,0.216885795974149,NA
ENSMUSG00000030882,96.3006003842734,0.40733651838153,0.203992731304634,0.0357469891535774,0.0623381391508373,Dnhd1
ENSMUSG00000030888,1722.94450296178,-0.262501992627646,0.0558538195197929,2.38211759202619e-06,7.96151638030123e-06,Rrp8
ENSMUSG00000030890,41.8922125593648,-1.37635503489344,0.432483221352197,0.000232895956184093,0.000606089743641131,Ilk
ENSMUSG00000043866,4564.7267897852,-0.203572067135347,0.0759874701549045,0.00659705382750349,0.013467291904711,Taf10
ENSMUSG00000030894,3954.84039051794,0.0682994446755375,0.0432257684118894,0.118774505199807,0.180443655354262,Tpp1
ENSMUSG00000036862,1.10375693768103,0.208928403368138,0.706413629898741,0.15556063444662,0.227200784118642,Dchs1
ENSMUSG00000030879,1041.17196967186,0.0845188814672718,0.0877449493037328,0.3338232186902,0.431488392030861,Mrpl17
ENSMUSG00000078606,30609.2454830189,-0.22016590781842,0.0679574193804449,0.00110101998843031,0.00257031161093472,Gm4070
ENSMUSG00000045868,32191.208007794,-0.218668595634613,0.0697695713027651,0.00161339871092779,0.0036675215407607,Gvin1
ENSMUSG00000108948,3.71777415857302,0.19697481073896,0.562784947862003,0.549465162087562,0.641887386201728,NA
ENSMUSG00000062542,0.989129887651829,0.12257961526909,0.672582254581578,0.532530007749528,0.626993610514862,Syt9
ENSMUSG00000036528,192.624737325299,-1.89395760676207,0.211447705896436,4.42568106262302e-20,3.65359086346271e-19,Ppfibp2
ENSMUSG00000073893,0.957276117868547,0.0357199925694485,0.633933645978256,0.862270424140109,0.902455014473061,Olfr472
ENSMUSG00000059031,442.626890704192,-0.22193936009523,0.111088718361816,0.0426423486908265,0.0730783837079972,Olfr482
ENSMUSG00000049709,5.98910937554426,-0.336845193126881,0.574650217598732,0.333211916329651,0.430877001127526,Nlrp10
ENSMUSG00000031029,18691.6787365719,-0.162705584532815,0.0593739079673303,0.00556043698109107,0.0115261315933459,Eif3f
ENSMUSG00000031028,104.177317790141,2.18294847114233,0.246128015851671,8.70942198353737e-20,7.07379435138401e-19,Tub
